holiday,temp,rain_1h,snow_1h,clouds_all,date_time,traffic_volume,tag,monat,wochentag,stunde
None,284.65,0,0,20,2017-10-08 09:00:00,2778,712,10,0,9
None,287.76,0,0,5,2017-10-08 10:00:00,3612,712,10,0,10
None,289.98,0,0,5,2017-10-08 11:00:00,3973,712,10,0,11
None,292.6,0,0,20,2017-10-08 12:00:00,4289,712,10,0,12
None,293.84,0,0,20,2017-10-08 13:00:00,4258,712,10,0,13
None,294.58,0,0,40,2017-10-08 14:00:00,4569,712,10,0,14
None,294.86,0,0,20,2017-10-08 15:00:00,4675,712,10,0,15
None,294.22,0,0,5,2017-10-08 16:00:00,4550,712,10,0,16
None,293.87,0,0,1,2017-10-08 17:00:00,4401,712,10,0,17
None,292.69,0,0,1,2017-10-08 18:00:00,4294,712,10,0,18
None,290.3,0,0,5,2017-10-08 19:00:00,3811,712,10,0,19
None,288.15,0,0,1,2017-10-08 20:00:00,2992,712,10,0,20
None,286.87,0,0,5,2017-10-08 21:00:00,2286,712,10,0,21
None,285.62,0,0,1,2017-10-08 22:00:00,1695,712,10,0,22
None,285.15,0,0,1,2017-10-08 23:00:00,955,712,10,0,23
Columbus Day,284.62,0,0,1,2017-10-09 00:00:00,549,713,10,1,0
Columbus Day,284.01,0,0,1,2017-10-09 01:00:00,304,713,10,1,1
Columbus Day,282.72,0,0,1,2017-10-09 02:00:00,247,713,10,1,2
Columbus Day,282.16,0,0,1,2017-10-09 03:00:00,337,713,10,1,3
Columbus Day,281.62,0,0,1,2017-10-09 04:00:00,854,713,10,1,4
Columbus Day,280.86,0,0,1,2017-10-09 05:00:00,2818,713,10,1,5
Columbus Day,280.51,0,0,1,2017-10-09 06:00:00,5628,713,10,1,6
Columbus Day,280.44,0,0,20,2017-10-09 07:00:00,6517,713,10,1,7
Columbus Day,280.29,0,0,40,2017-10-09 08:00:00,5769,713,10,1,8
Columbus Day,281.93,0,0,1,2017-10-09 09:00:00,5004,713,10,1,9
Columbus Day,284,0,0,40,2017-10-09 10:00:00,4298,713,10,1,10
Columbus Day,285.29,0,0,90,2017-10-09 11:00:00,4377,713,10,1,11
Columbus Day,285.75,0,0,75,2017-10-09 12:00:00,4735,713,10,1,12
Columbus Day,285.79,0,0,75,2017-10-09 13:00:00,4766,713,10,1,13
Columbus Day,284.95,0,0,75,2017-10-09 14:00:00,5112,713,10,1,14
Columbus Day,284.95,0,0,75,2017-10-09 15:00:00,5740,713,10,1,15
Columbus Day,283.87,0,0,90,2017-10-09 16:00:00,6630,713,10,1,16
Columbus Day,282.51,0,0,75,2017-10-09 17:00:00,5869,713,10,1,17
Columbus Day,282.08,0,0,90,2017-10-09 18:00:00,4282,713,10,1,18
Columbus Day,281.65,0,0,90,2017-10-09 19:00:00,3108,713,10,1,19
Columbus Day,280.62,0,0,90,2017-10-09 20:00:00,2400,713,10,1,20
Columbus Day,280.15,0,0,40,2017-10-09 21:00:00,2149,713,10,1,21
Columbus Day,279.08,0,0,20,2017-10-09 22:00:00,1433,713,10,1,22
Columbus Day,278.22,0,0,1,2017-10-09 23:00:00,993,713,10,1,23
None,276.86,0,0,1,2017-10-10 00:00:00,484,714,10,2,0
None,276.34,0,0,20,2017-10-10 01:00:00,334,714,10,2,1
None,276.29,0,0,1,2017-10-10 02:00:00,235,714,10,2,2
None,275.42,0,0,1,2017-10-10 03:00:00,345,714,10,2,3
None,274.62,0,0,1,2017-10-10 04:00:00,839,714,10,2,4
None,273.95,0,0,1,2017-10-10 05:00:00,2974,714,10,2,5
None,273.55,0,0,1,2017-10-10 06:00:00,5936,714,10,2,6
None,273.61,0,0,1,2017-10-10 07:00:00,6174,714,10,2,7
None,273.28,0,0,5,2017-10-10 08:00:00,5677,714,10,2,8
None,274.48,0,0,5,2017-10-10 09:00:00,5877,714,10,2,9
None,277.67,0,0,1,2017-10-10 10:00:00,4909,714,10,2,10
None,280.34,0,0,1,2017-10-10 11:00:00,4756,714,10,2,11
None,281.77,0,0,1,2017-10-10 12:00:00,5178,714,10,2,12
None,282.68,0,0,75,2017-10-10 13:00:00,5014,714,10,2,13
None,283.29,0,0,1,2017-10-10 14:00:00,5293,714,10,2,14
None,283.95,0,0,75,2017-10-10 15:00:00,5770,714,10,2,15
None,284.3,0,0,1,2017-10-10 16:00:00,6745,714,10,2,16
None,284.15,0,0,1,2017-10-10 17:00:00,6476,714,10,2,17
None,284.01,0,0,75,2017-10-10 18:00:00,4700,714,10,2,18
None,282.68,0,0,75,2017-10-10 19:00:00,3459,714,10,2,19
None,281.08,0,0,1,2017-10-10 20:00:00,2836,714,10,2,20
None,279.62,0,0,1,2017-10-10 21:00:00,2658,714,10,2,21
None,278.68,0,0,1,2017-10-10 22:00:00,2101,714,10,2,22
None,277.69,0,0,1,2017-10-10 23:00:00,1187,714,10,2,23
None,277,0,0,20,2017-10-11 00:00:00,574,715,10,3,0
None,276.62,0,0,1,2017-10-11 01:00:00,369,715,10,3,1
None,275.75,0,0,1,2017-10-11 02:00:00,253,715,10,3,2
None,275.62,0,0,1,2017-10-11 03:00:00,334,715,10,3,3
None,275.22,0,0,1,2017-10-11 04:00:00,872,715,10,3,4
None,275.01,0,0,1,2017-10-11 05:00:00,3016,715,10,3,5
None,275.31,0,0,1,2017-10-11 06:00:00,5891,715,10,3,6
None,275.51,0,0,1,2017-10-11 07:00:00,6508,715,10,3,7
None,275.22,0,0,5,2017-10-11 08:00:00,5859,715,10,3,8
None,277.21,0,0,1,2017-10-11 09:00:00,5495,715,10,3,9
None,280.22,0,0,90,2017-10-11 10:00:00,4636,715,10,3,10
None,282.21,0,0,40,2017-10-11 11:00:00,4861,715,10,3,11
None,284.15,0,0,90,2017-10-11 12:00:00,4874,715,10,3,12
None,284.62,0,0,90,2017-10-11 13:00:00,4970,715,10,3,13
None,285.22,0,0,90,2017-10-11 14:00:00,5183,715,10,3,14
None,285.61,0,0,90,2017-10-11 15:00:00,5869,715,10,3,15
None,285.86,0,0,90,2017-10-11 16:00:00,6785,715,10,3,16
None,286.08,0,0,90,2017-10-11 17:00:00,6416,715,10,3,17
None,285.8,0,0,75,2017-10-11 18:00:00,4807,715,10,3,18
None,285.29,0,0,75,2017-10-11 19:00:00,3567,715,10,3,19
None,284.23,0,0,40,2017-10-11 20:00:00,2901,715,10,3,20
None,284.08,0,0,40,2017-10-11 21:00:00,2580,715,10,3,21
None,284.02,0,0,75,2017-10-11 22:00:00,2341,715,10,3,22
None,284.01,0,0,90,2017-10-11 23:00:00,1118,715,10,3,23
None,284.43,0,0,90,2017-10-12 00:00:00,628,716,10,4,0
None,284.72,0,0,90,2017-10-12 01:00:00,333,716,10,4,1
None,285.15,0,0,90,2017-10-12 02:00:00,276,716,10,4,2
None,285.36,0,0,90,2017-10-12 03:00:00,367,716,10,4,3
None,285.5,0,0,90,2017-10-12 04:00:00,879,716,10,4,4
None,285.5,0,0,90,2017-10-12 05:00:00,2982,716,10,4,5
None,285.48,0,0,90,2017-10-12 06:00:00,5821,716,10,4,6
None,285.62,0,0,90,2017-10-12 07:00:00,5765,716,10,4,7
None,285.68,0,0,90,2017-10-12 08:00:00,5900,716,10,4,8
None,285.75,0,0,90,2017-10-12 09:00:00,5278,716,10,4,9
None,286.21,0,0,90,2017-10-12 10:00:00,4714,716,10,4,10
None,286.58,0,0,90,2017-10-12 11:00:00,4976,716,10,4,11
None,287.42,0,0,90,2017-10-12 12:00:00,5084,716,10,4,12
None,288.07,0,0,90,2017-10-12 13:00:00,5026,716,10,4,13
None,289.36,0,0,90,2017-10-12 14:00:00,5446,716,10,4,14
None,289.86,0,0,90,2017-10-12 15:00:00,5927,716,10,4,15
None,290.48,0,0,75,2017-10-12 16:00:00,6742,716,10,4,16
None,290.68,0,0,40,2017-10-12 17:00:00,6372,716,10,4,17
None,290.15,0,0,1,2017-10-12 18:00:00,4980,716,10,4,18
None,289.22,0,0,40,2017-10-12 19:00:00,3804,716,10,4,19
None,287.75,0,0,40,2017-10-12 20:00:00,3239,716,10,4,20
None,286.81,0,0,5,2017-10-12 21:00:00,3064,716,10,4,21
None,286.35,0,0,1,2017-10-12 22:00:00,2355,716,10,4,22
None,285.86,0,0,1,2017-10-12 23:00:00,1323,716,10,4,23
None,285.55,0,0,1,2017-10-13 00:00:00,640,717,10,5,0
None,285.22,0,0,40,2017-10-13 01:00:00,411,717,10,5,1
None,284.95,0,0,75,2017-10-13 02:00:00,305,717,10,5,2
None,284.28,0,0,1,2017-10-13 03:00:00,342,717,10,5,3
None,283.55,0,0,1,2017-10-13 04:00:00,832,717,10,5,4
None,282.88,0,0,1,2017-10-13 05:00:00,2772,717,10,5,5
None,282.15,0,0,1,2017-10-13 06:00:00,5829,717,10,5,6
None,281.68,0,0,40,2017-10-13 07:00:00,6656,717,10,5,7
None,281.37,0,0,75,2017-10-13 08:00:00,5840,717,10,5,8
None,281.58,0,0,75,2017-10-13 09:00:00,5108,717,10,5,9
None,283.02,0,0,90,2017-10-13 10:00:00,4782,717,10,5,10
None,283.42,0,0,90,2017-10-13 11:00:00,5113,717,10,5,11
None,284.21,0,0,1,2017-10-13 12:00:00,5447,717,10,5,12
None,284.81,0,0,75,2017-10-13 13:00:00,5402,717,10,5,13
None,286.86,0,0,20,2017-10-13 14:00:00,5976,717,10,5,14
None,287.46,0,0,1,2017-10-13 15:00:00,6361,717,10,5,15
None,288.28,0,0,20,2017-10-13 16:00:00,6621,717,10,5,16
None,288.65,0,0,20,2017-10-13 17:00:00,6183,717,10,5,17
None,287.48,0,0,40,2017-10-13 18:00:00,5002,717,10,5,18
None,287.24,0,0,40,2017-10-13 19:00:00,4200,717,10,5,19
None,282.552,0,0,0,2017-10-13 20:00:00,3594,717,10,5,20
None,280.29,0,0,20,2017-10-13 21:00:00,3709,717,10,5,21
None,280.01,0,0,1,2017-10-13 22:00:00,3930,717,10,5,22
None,279.08,0,0,1,2017-10-13 23:00:00,2203,717,10,5,23
None,278.22,0,0,1,2017-10-14 00:00:00,1371,718,10,6,0
None,277.86,0,0,40,2017-10-14 01:00:00,822,718,10,6,1
None,278.29,0,0,1,2017-10-14 02:00:00,547,718,10,6,2
None,278.48,0,0,1,2017-10-14 03:00:00,382,718,10,6,3
None,278.35,0,0,1,2017-10-14 04:00:00,421,718,10,6,4
None,279.22,0,0,1,2017-10-14 05:00:00,762,718,10,6,5
None,279.02,0,0,1,2017-10-14 06:00:00,1355,718,10,6,6
None,279.22,0,0,75,2017-10-14 07:00:00,2012,718,10,6,7
None,279.75,0,0,75,2017-10-14 08:00:00,3047,718,10,6,8
None,280.62,0,0,90,2017-10-14 09:00:00,3761,718,10,6,9
None,281.5,0,0,90,2017-10-14 10:00:00,4266,718,10,6,10
None,283.88,0,0,90,2017-10-14 11:00:00,5069,718,10,6,11
None,285.88,0,0,75,2017-10-14 12:00:00,5332,718,10,6,12
None,286.72,0,0,40,2017-10-14 13:00:00,5253,718,10,6,13
None,286.87,0,0,75,2017-10-14 14:00:00,5441,718,10,6,14
None,286.65,0,0,75,2017-10-14 15:00:00,5301,718,10,6,15
None,285.62,0,0,90,2017-10-14 16:00:00,5203,718,10,6,16
None,284.75,0,0,90,2017-10-14 17:00:00,5086,718,10,6,17
None,284.02,0,0,90,2017-10-14 18:00:00,4564,718,10,6,18
None,283.35,0,0,90,2017-10-14 19:00:00,3564,718,10,6,19
None,282.22,0,0,90,2017-10-14 20:00:00,2977,718,10,6,20
None,281.58,0,0,90,2017-10-14 21:00:00,3065,718,10,6,21
None,281.58,0,0,90,2017-10-14 22:00:00,4533,718,10,6,22
None,281.42,0,0,90,2017-10-14 23:00:00,3083,718,10,6,23
None,281.15,0,0,90,2017-10-15 00:00:00,1531,719,10,0,0
None,281,0,0,90,2017-10-15 01:00:00,904,719,10,0,1
None,280.29,0,0,90,2017-10-15 02:00:00,737,719,10,0,2
None,279.61,0,0,90,2017-10-15 03:00:00,457,719,10,0,3
None,279.15,0,0,90,2017-10-15 04:00:00,407,719,10,0,4
None,278.61,0,0,75,2017-10-15 05:00:00,668,719,10,0,5
None,278.69,0,0,40,2017-10-15 06:00:00,1201,719,10,0,6
None,278.55,0,0,40,2017-10-15 07:00:00,1456,719,10,0,7
None,278.36,0,0,75,2017-10-15 08:00:00,2323,719,10,0,8
None,279.22,0,0,20,2017-10-15 09:00:00,4028,719,10,0,9
None,279.75,0,0,75,2017-10-15 10:00:00,5022,719,10,0,10
None,280.75,0,0,75,2017-10-15 11:00:00,4451,719,10,0,11
None,281.75,0,0,40,2017-10-15 12:00:00,4308,719,10,0,12
None,283,0,0,40,2017-10-15 13:00:00,4285,719,10,0,13
None,283.55,0,0,40,2017-10-15 14:00:00,4496,719,10,0,14
None,284.21,0,0,75,2017-10-15 15:00:00,4577,719,10,0,15
None,284.22,0,0,75,2017-10-15 16:00:00,4753,719,10,0,16
None,284.15,0,0,75,2017-10-15 17:00:00,4910,719,10,0,17
None,283.46,0,0,75,2017-10-15 18:00:00,4236,719,10,0,18
None,282.44,0,0,90,2017-10-15 19:00:00,3412,719,10,0,19
None,281.87,0,0,90,2017-10-15 20:00:00,2836,719,10,0,20
None,281.15,0,0,90,2017-10-15 21:00:00,2211,719,10,0,21
None,280.22,0,0,75,2017-10-15 22:00:00,1513,719,10,0,22
None,280.22,0,0,90,2017-10-15 23:00:00,998,719,10,0,23
None,279.28,0,0,75,2017-10-16 00:00:00,506,720,10,1,0
None,277.65,0,0,1,2017-10-16 01:00:00,337,720,10,1,1
None,277.22,0,0,1,2017-10-16 02:00:00,241,720,10,1,2
None,276.62,0,0,1,2017-10-16 03:00:00,314,720,10,1,3
None,276.43,0,0,40,2017-10-16 04:00:00,854,720,10,1,4
None,276.93,0,0,1,2017-10-16 05:00:00,2874,720,10,1,5
None,275.86,0,0,1,2017-10-16 06:00:00,5835,720,10,1,6
None,275.62,0,0,1,2017-10-16 07:00:00,6625,720,10,1,7
None,275.35,0,0,5,2017-10-16 08:00:00,5887,720,10,1,8
None,276.22,0,0,1,2017-10-16 09:00:00,5151,720,10,1,9
None,279.61,0,0,1,2017-10-16 10:00:00,4282,720,10,1,10
None,282.36,0,0,20,2017-10-16 11:00:00,4651,720,10,1,11
None,285.5,0,0,1,2017-10-16 12:00:00,4673,720,10,1,12
None,287.34,0,0,5,2017-10-16 13:00:00,4880,720,10,1,13
None,289.58,0,0,20,2017-10-16 14:00:00,5071,720,10,1,14
None,290.41,0,0,1,2017-10-16 15:00:00,5746,720,10,1,15
None,291.21,0,0,1,2017-10-16 16:00:00,6510,720,10,1,16
None,291.58,0,0,40,2017-10-16 17:00:00,6057,720,10,1,17
None,291.44,0,0,40,2017-10-16 18:00:00,4474,720,10,1,18
None,289.02,0,0,1,2017-10-16 19:00:00,3496,720,10,1,19
None,286.75,0,0,1,2017-10-16 20:00:00,2690,720,10,1,20
None,285.94,0,0,1,2017-10-16 21:00:00,2274,720,10,1,21
None,285.65,0,0,1,2017-10-16 22:00:00,1674,720,10,1,22
None,284.93,0,0,1,2017-10-16 23:00:00,2442,720,10,1,23
None,284.89,0,0,1,2017-10-17 00:00:00,1044,721,10,2,0
None,283.75,0,0,1,2017-10-17 01:00:00,354,721,10,2,1
None,282.55,0,0,1,2017-10-17 02:00:00,309,721,10,2,2
None,281.49,0,0,1,2017-10-17 03:00:00,368,721,10,2,3
None,280.69,0,0,1,2017-10-17 04:00:00,894,721,10,2,4
None,279.72,0,0,1,2017-10-17 05:00:00,2983,721,10,2,5
None,279.55,0,0,1,2017-10-17 06:00:00,6046,721,10,2,6
None,278.68,0,0,5,2017-10-17 07:00:00,6405,721,10,2,7
None,277.86,0,0,40,2017-10-17 08:00:00,5975,721,10,2,8
None,279.15,0,0,1,2017-10-17 09:00:00,5391,721,10,2,9
None,283.01,0,0,40,2017-10-17 10:00:00,4615,721,10,2,10
None,285.74,0,0,1,2017-10-17 11:00:00,4889,721,10,2,11
None,288.54,0,0,1,2017-10-17 12:00:00,4815,721,10,2,12
None,290.94,0,0,40,2017-10-17 13:00:00,4948,721,10,2,13
None,293.08,0,0,40,2017-10-17 14:00:00,5120,721,10,2,14
None,294.55,0,0,1,2017-10-17 15:00:00,5873,721,10,2,15
None,295.61,0,0,1,2017-10-17 16:00:00,6700,721,10,2,16
None,295.68,0,0,1,2017-10-17 17:00:00,6078,721,10,2,17
None,295.02,0,0,1,2017-10-17 18:00:00,4836,721,10,2,18
None,291.52,0,0,20,2017-10-17 19:00:00,3550,721,10,2,19
None,288.37,0,0,5,2017-10-17 20:00:00,2965,721,10,2,20
None,287.48,0,0,1,2017-10-17 21:00:00,2546,721,10,2,21
None,287.29,0,0,1,2017-10-17 22:00:00,1696,721,10,2,22
None,287.29,0,0,1,2017-10-17 23:00:00,1031,721,10,2,23
None,287.15,0,0,1,2017-10-18 00:00:00,557,722,10,3,0
None,286.86,0,0,1,2017-10-18 01:00:00,344,722,10,3,1
None,286.48,0,0,1,2017-10-18 02:00:00,265,722,10,3,2
None,285.68,0,0,1,2017-10-18 03:00:00,365,722,10,3,3
None,285.29,0,0,1,2017-10-18 04:00:00,877,722,10,3,4
None,284.02,0,0,1,2017-10-18 05:00:00,3054,722,10,3,5
None,283.42,0,0,1,2017-10-18 06:00:00,5927,722,10,3,6
None,282.94,0,0,1,2017-10-18 07:00:00,6451,722,10,3,7
None,283.01,0,0,40,2017-10-18 08:00:00,5111,722,10,3,8
None,283.61,0,0,40,2017-10-18 09:00:00,5546,722,10,3,9
None,285.58,0,0,1,2017-10-18 10:00:00,4632,722,10,3,10
None,287.81,0,0,75,2017-10-18 11:00:00,4779,722,10,3,11
None,290.22,0,0,1,2017-10-18 12:00:00,5032,722,10,3,12
None,291.41,0,0,75,2017-10-18 13:00:00,5081,722,10,3,13
None,292.22,0,0,75,2017-10-18 14:00:00,5191,722,10,3,14
None,293.14,0,0,1,2017-10-18 15:00:00,5875,722,10,3,15
None,294.61,0,0,75,2017-10-18 16:00:00,6782,722,10,3,16
None,294.48,0,0,75,2017-10-18 17:00:00,6384,722,10,3,17
None,292.62,0,0,75,2017-10-18 18:00:00,5119,722,10,3,18
None,290.69,0,0,75,2017-10-18 19:00:00,3971,722,10,3,19
None,287.95,0,0,75,2017-10-18 20:00:00,3063,722,10,3,20
None,286.62,0,0,75,2017-10-18 21:00:00,2745,722,10,3,21
None,285.22,0,0,1,2017-10-18 22:00:00,3020,722,10,3,22
None,284.15,0,0,1,2017-10-18 23:00:00,1797,722,10,3,23
None,283.28,0,0,1,2017-10-19 00:00:00,785,723,10,4,0
None,282.48,0,0,1,2017-10-19 01:00:00,410,723,10,4,1
None,281.42,0,0,1,2017-10-19 02:00:00,285,723,10,4,2
None,281.29,0,0,1,2017-10-19 03:00:00,391,723,10,4,3
None,280.01,0,0,1,2017-10-19 04:00:00,882,723,10,4,4
None,278.74,0,0,1,2017-10-19 05:00:00,2829,723,10,4,5
None,278.09,0,0,1,2017-10-19 06:00:00,5535,723,10,4,6
None,277.48,0,0,40,2017-10-19 07:00:00,6621,723,10,4,7
None,276.72,0,0,75,2017-10-19 08:00:00,5508,723,10,4,8
None,278.86,0,0,75,2017-10-19 09:00:00,5181,723,10,4,9
None,281.57,0,0,1,2017-10-19 10:00:00,4766,723,10,4,10
None,285.53,0,0,1,2017-10-19 11:00:00,4787,723,10,4,11
None,288.54,0,0,75,2017-10-19 12:00:00,5139,723,10,4,12
None,291.61,0,0,75,2017-10-19 13:00:00,5145,723,10,4,13
None,293.75,0,0,1,2017-10-19 14:00:00,5526,723,10,4,14
None,295.15,0,0,40,2017-10-19 15:00:00,5893,723,10,4,15
None,295.68,0,0,40,2017-10-19 16:00:00,6656,723,10,4,16
None,295.86,0,0,40,2017-10-19 17:00:00,5975,723,10,4,17
None,294.55,0,0,1,2017-10-19 18:00:00,5107,723,10,4,18
None,291.73,0,0,40,2017-10-19 19:00:00,3723,723,10,4,19
None,290.15,0,0,40,2017-10-19 20:00:00,3228,723,10,4,20
None,289.28,0,0,40,2017-10-19 21:00:00,2891,723,10,4,21
None,288.28,0,0,1,2017-10-19 22:00:00,2188,723,10,4,22
None,287.58,0,0,1,2017-10-19 23:00:00,1354,723,10,4,23
None,287.36,0,0,1,2017-10-20 00:00:00,748,724,10,5,0
None,286.88,0,0,1,2017-10-20 01:00:00,427,724,10,5,1
None,286.42,0,0,1,2017-10-20 02:00:00,318,724,10,5,2
None,285.86,0,0,1,2017-10-20 03:00:00,360,724,10,5,3
None,285.69,0,0,1,2017-10-20 04:00:00,852,724,10,5,4
None,285.29,0,0,1,2017-10-20 05:00:00,2583,724,10,5,5
None,285.55,0,0,1,2017-10-20 06:00:00,5327,724,10,5,6
None,285.42,0,0,5,2017-10-20 07:00:00,5827,724,10,5,7
None,285.48,0,0,40,2017-10-20 08:00:00,5358,724,10,5,8
None,286.53,0,0,40,2017-10-20 09:00:00,4811,724,10,5,9
None,289.07,0,0,1,2017-10-20 10:00:00,4730,724,10,5,10
None,291.55,0,0,1,2017-10-20 11:00:00,5071,724,10,5,11
None,294.07,0,0,40,2017-10-20 12:00:00,5601,724,10,5,12
None,296.01,0,0,1,2017-10-20 13:00:00,5332,724,10,5,13
None,297.29,0,0,75,2017-10-20 14:00:00,5635,724,10,5,14
None,297.43,0,0,75,2017-10-20 15:00:00,5757,724,10,5,15
None,298.02,0,0,75,2017-10-20 16:00:00,6244,724,10,5,16
None,297.62,0,0,1,2017-10-20 17:00:00,5877,724,10,5,17
None,296.68,0,0,75,2017-10-20 18:00:00,5202,724,10,5,18
None,294.93,0,0,1,2017-10-20 19:00:00,4084,724,10,5,19
None,293.95,0,0,1,2017-10-20 20:00:00,3287,724,10,5,20
None,293.15,0,0,1,2017-10-20 21:00:00,2903,724,10,5,21
None,292.44,0,0,1,2017-10-20 22:00:00,3247,724,10,5,22
None,292.15,0,0,1,2017-10-20 23:00:00,2761,724,10,5,23
None,291.94,0,0,1,2017-10-21 00:00:00,1546,725,10,6,0
None,291.37,0,0,40,2017-10-21 01:00:00,804,725,10,6,1
None,291.02,0,0,1,2017-10-21 02:00:00,575,725,10,6,2
None,290.84,0,0,1,2017-10-21 03:00:00,453,725,10,6,3
None,290.58,0,0,1,2017-10-21 04:00:00,436,725,10,6,4
None,290.22,0,0,1,2017-10-21 05:00:00,788,725,10,6,5
None,290.22,0,0,75,2017-10-21 06:00:00,1248,725,10,6,6
None,290.28,0,0,90,2017-10-21 07:00:00,1759,725,10,6,7
None,289.16,0,0,90,2017-10-21 08:00:00,2651,725,10,6,8
None,288.42,0,0,90,2017-10-21 09:00:00,3381,725,10,6,9
None,288.86,0,0,90,2017-10-21 10:00:00,3843,725,10,6,10
None,288.79,0,0,75,2017-10-21 11:00:00,4534,725,10,6,11
None,289.75,0,0,90,2017-10-21 12:00:00,4890,725,10,6,12
None,290.15,0,0,90,2017-10-21 13:00:00,4680,725,10,6,13
None,291.35,0,0,90,2017-10-21 14:00:00,4453,725,10,6,14
None,291.79,0,0,90,2017-10-21 15:00:00,4414,725,10,6,15
None,292.15,0,0,90,2017-10-21 16:00:00,4438,725,10,6,16
None,292.86,0,0,90,2017-10-21 17:00:00,4584,725,10,6,17
None,293,0,0,90,2017-10-21 18:00:00,4247,725,10,6,18
None,291.42,0,0,90,2017-10-21 19:00:00,3340,725,10,6,19
None,289.42,0,0,90,2017-10-21 20:00:00,3000,725,10,6,20
None,286.69,0,0,90,2017-10-21 21:00:00,3030,725,10,6,21
None,286.29,0,0,75,2017-10-21 22:00:00,2796,725,10,6,22
None,285.82,0,0,75,2017-10-21 23:00:00,2029,725,10,6,23
None,284.95,0,0,1,2017-10-22 00:00:00,1425,726,10,0,0
None,284.08,0,0,1,2017-10-22 01:00:00,811,726,10,0,1
None,283.22,0,0,1,2017-10-22 02:00:00,588,726,10,0,2
None,282.55,0,0,1,2017-10-22 03:00:00,365,726,10,0,3
None,282.35,0,0,1,2017-10-22 04:00:00,332,726,10,0,4
None,282.15,0,0,1,2017-10-22 05:00:00,527,726,10,0,5
None,282.28,0,0,1,2017-10-22 06:00:00,982,726,10,0,6
None,282.36,0,0,1,2017-10-22 07:00:00,1315,726,10,0,7
None,281.75,0,0,90,2017-10-22 08:00:00,1984,726,10,0,8
None,281.68,0,0,1,2017-10-22 09:00:00,3159,726,10,0,9
None,282.36,0,0,75,2017-10-22 10:00:00,4333,726,10,0,10
None,283.28,0,0,40,2017-10-22 11:00:00,4116,726,10,0,11
None,284.94,0,0,40,2017-10-22 12:00:00,4014,726,10,0,12
None,287.28,0,0,20,2017-10-22 13:00:00,4343,726,10,0,13
None,289.22,0,0,20,2017-10-22 14:00:00,4445,726,10,0,14
None,290.02,0,0,5,2017-10-22 15:00:00,4933,726,10,0,15
None,290.36,0,0,5,2017-10-22 16:00:00,4786,726,10,0,16
None,290.42,0,0,5,2017-10-22 17:00:00,4959,726,10,0,17
None,289.35,0,0,5,2017-10-22 18:00:00,4555,726,10,0,18
None,287.51,0,0,1,2017-10-22 19:00:00,3840,726,10,0,19
None,284.55,0,0,5,2017-10-22 20:00:00,3141,726,10,0,20
None,284.22,0,0,5,2017-10-22 21:00:00,2463,726,10,0,21
None,284.35,0,0,1,2017-10-22 22:00:00,2431,726,10,0,22
None,284.88,0,0,1,2017-10-22 23:00:00,1586,726,10,0,23
None,285.28,0,0,1,2017-10-23 00:00:00,638,727,10,1,0
None,285.57,0,0,90,2017-10-23 01:00:00,369,727,10,1,1
None,285.55,0,0,40,2017-10-23 02:00:00,265,727,10,1,2
None,285.08,0,0,1,2017-10-23 03:00:00,360,727,10,1,3
None,284.68,0,0,90,2017-10-23 04:00:00,862,727,10,1,4
None,284.23,0,0,40,2017-10-23 05:00:00,2899,727,10,1,5
None,283.46,0,0,1,2017-10-23 06:00:00,5842,727,10,1,6
None,282.61,0,0,75,2017-10-23 07:00:00,6485,727,10,1,7
None,282.48,0,0,75,2017-10-23 08:00:00,6076,727,10,1,8
None,282.86,0,0,40,2017-10-23 09:00:00,4965,727,10,1,9
None,285.43,0,0,20,2017-10-23 10:00:00,4379,727,10,1,10
None,286.29,0,0,1,2017-10-23 11:00:00,4652,727,10,1,11
None,286.84,0,0,1,2017-10-23 12:00:00,4802,727,10,1,12
None,287.75,0,0,75,2017-10-23 13:00:00,4804,727,10,1,13
None,287.22,0,0,75,2017-10-23 14:00:00,5118,727,10,1,14
None,286.22,0,0,40,2017-10-23 15:00:00,5794,727,10,1,15
None,285.44,0,0,90,2017-10-23 16:00:00,6726,727,10,1,16
None,284.15,0,0,90,2017-10-23 17:00:00,6250,727,10,1,17
None,283.3,0,0,90,2017-10-23 18:00:00,4335,727,10,1,18
None,282.69,0,0,90,2017-10-23 19:00:00,3097,727,10,1,19
None,282.55,0,0,90,2017-10-23 20:00:00,2581,727,10,1,20
None,282.21,0,0,90,2017-10-23 21:00:00,2283,727,10,1,21
None,281.75,0,0,90,2017-10-23 22:00:00,1501,727,10,1,22
None,281.69,0,0,90,2017-10-23 23:00:00,953,727,10,1,23
None,280.86,0,0,90,2017-10-24 00:00:00,545,728,10,2,0
None,279.95,0,0,90,2017-10-24 01:00:00,328,728,10,2,1
None,279.44,0,0,90,2017-10-24 02:00:00,237,728,10,2,2
None,279.15,0,0,75,2017-10-24 03:00:00,347,728,10,2,3
None,279.15,0,0,90,2017-10-24 04:00:00,851,728,10,2,4
None,279.08,0,0,90,2017-10-24 05:00:00,3004,728,10,2,5
None,279.22,0,0,90,2017-10-24 06:00:00,6039,728,10,2,6
None,278.82,0,0,90,2017-10-24 07:00:00,6442,728,10,2,7
None,278.22,0,0,75,2017-10-24 08:00:00,5929,728,10,2,8
None,277.75,0,0,75,2017-10-24 09:00:00,5526,728,10,2,9
None,277.72,0,0,40,2017-10-24 10:00:00,4518,728,10,2,10
